"baseline_design","n_processes","mean_length","beta_true","comparator","metric","mean_advantage","standard_error","ci_lower","ci_upper","win_rate"
"unequal",300,20,0.52,"Spline spell-age model","departure_brier",7.23569574856887e-05,7.45075821664602e-06,5.77534713810625e-05,8.69604435903149e-05,0.756666666666667
"unequal",300,20,0.52,"Spline spell-age model","full_logloss",0.000160655568617463,1.66980829283078e-05,0.00012792732607798,0.000193383811156947,0.746666666666667
"unequal",300,20,0.52,"Spline spell-age model","full_brier",9.24034419597356e-05,9.57599296286332e-06,7.36344957525235e-05,0.000111172388166948,0.756666666666667
"common",500,20,0.52,"Spline spell-age model","departure_logloss",0.000131845171706153,1.04739563293584e-05,0.00011131621730061,0.000152374126111695,0.81
"common",500,20,0.52,"Spline spell-age model","departure_brier",6.13888071358121e-05,4.91957881597397e-06,5.17464326565031e-05,7.1031181615121e-05,0.82
"common",500,20,0.52,"Spline spell-age model","full_logloss",0.000131845171706147,1.04739563293581e-05,0.000111316217300605,0.000152374126111689,0.81
"common",500,20,0.52,"Spline spell-age model","full_brier",7.8572559712851e-05,6.31314203908104e-06,6.61988013162521e-05,9.09463181094498e-05,0.806666666666667
"unequal",500,20,0.52,"Spline spell-age model","departure_logloss",0.000113983107419357,1.0155337074857e-05,9.4078646752637e-05,0.000133887568086077,0.78
"unequal",500,20,0.52,"Spline spell-age model","departure_brier",5.03857643127e-05,4.5329274331237e-06,4.15012265437775e-05,5.92703020816224e-05,0.79
"unequal",500,20,0.52,"Spline spell-age model","full_logloss",0.000113983107419355,1.01553370748564e-05,9.40786467526361e-05,0.000133887568086073,0.78
"unequal",500,20,0.52,"Spline spell-age model","full_brier",6.52081268309916e-05,5.83059541714786e-06,5.37801598133818e-05,7.66360938486014e-05,0.78
"common",100,8,0.8,"Spline spell-age model","departure_logloss",0.00164615198925628,0.000177866358595729,0.00129753392640865,0.0019947700521039,0.726666666666667
"common",100,8,0.8,"Spline spell-age model","departure_brier",0.000693086083990749,7.939017991489e-05,0.000537481331357565,0.000848690836623933,0.693333333333333
"common",100,8,0.8,"Spline spell-age model","full_logloss",0.00164615198925627,0.000177866358595729,0.00129753392640864,0.0019947700521039,0.726666666666667
"common",100,8,0.8,"Spline spell-age model","full_brier",0.000876536728922605,0.000101189823328432,0.000678204675198879,0.00107486878264633,0.703333333333333
"unequal",100,8,0.8,"Spline spell-age model","departure_logloss",0.00157200080148894,0.000155080628312279,0.00126804276999687,0.001875958832981,0.74
"unequal",100,8,0.8,"Spline spell-age model","departure_brier",0.000620020488432818,5.78735946442325e-05,0.000506588242930123,0.000733452733935514,0.753333333333333
"unequal",100,8,0.8,"Spline spell-age model","full_logloss",0.00157200080148894,0.000155080628312279,0.00126804276999687,0.00187595883298101,0.74
"unequal",100,8,0.8,"Spline spell-age model","full_brier",0.000799724624163071,7.35478977643671e-05,0.000655570744544912,0.000943878503781231,0.76
"common",184,8,0.8,"Spline spell-age model","departure_logloss",0.000793577195088259,7.69666311620841e-05,0.000642722598010574,0.000944431792165943,0.753333333333333
"common",184,8,0.8,"Spline spell-age model","departure_brier",0.000340984241525665,3.401366668124e-05,0.000274317454830435,0.000407651028220896,0.736666666666667
"common",184,8,0.8,"Spline spell-age model","full_logloss",0.000793577195088265,7.69666311620843e-05,0.00064272259801058,0.00094443179216595,0.753333333333333
"common",184,8,0.8,"Spline spell-age model","full_brier",0.000435359930654039,4.35917393271259e-05,0.000349920121572873,0.000520799739735206,0.736666666666667
"unequal",184,8,0.8,"Spline spell-age model","departure_logloss",0.000883454683877172,8.15605383188796e-05,0.000723596028772168,0.00104331333898218,0.74
"unequal",184,8,0.8,"Spline spell-age model","departure_brier",0.000334116064519196,3.1788890145456e-05,0.000271809839834102,0.000396422289204289,0.733333333333333
"unequal",184,8,0.8,"Spline spell-age model","full_logloss",0.000883454683877172,8.15605383188792e-05,0.000723596028772169,0.00104331333898218,0.74
"unequal",184,8,0.8,"Spline spell-age model","full_brier",0.000424125072396332,4.0949450055246e-05,0.00034386415028805,0.000504385994504614,0.733333333333333
"common",300,8,0.8,"Spline spell-age model","departure_logloss",0.000507181832571879,4.67916719764948e-05,0.000415470155497949,0.000598893509645809,0.753333333333333
"common",300,8,0.8,"Spline spell-age model","departure_brier",0.000215238740845202,2.04256827708298e-05,0.000175204402614376,0.000255273079076029,0.77
"common",300,8,0.8,"Spline spell-age model","full_logloss",0.000507181832571875,4.67916719764948e-05,0.000415470155497946,0.000598893509645805,0.753333333333333
"common",300,8,0.8,"Spline spell-age model","full_brier",0.000279824484404163,2.66375064362138e-05,0.000227614971789184,0.000332033997019143,0.773333333333333
"unequal",300,8,0.8,"Spline spell-age model","departure_logloss",0.000510275504265241,4.58033515692541e-05,0.000420500935189503,0.000600050073340979,0.77
"unequal",300,8,0.8,"Spline spell-age model","departure_brier",0.000198244677463157,1.80110522390766e-05,0.000162943015074567,0.000233546339851747,0.753333333333333
"unequal",300,8,0.8,"Spline spell-age model","full_logloss",0.000510275504265245,4.58033515692538e-05,0.000420500935189508,0.000600050073340983,0.77
"unequal",300,8,0.8,"Spline spell-age model","full_brier",0.000252842420917342,2.33660141936254e-05,0.000207045033097836,0.000298639808736848,0.753333333333333
"common",500,8,0.8,"Spline spell-age model","departure_logloss",0.000272764587970203,2.70709822820115e-05,0.000219705462697461,0.000325823713242946,0.716666666666667
"common",500,8,0.8,"Spline spell-age model","departure_brier",0.000115347111058902,1.1691835187292e-05,9.243111409181e-05,0.000138263108025995,0.716666666666667
"common",500,8,0.8,"Spline spell-age model","full_logloss",0.000272764587970203,2.70709822820109e-05,0.000219705462697462,0.000325823713242945,0.716666666666667
"common",500,8,0.8,"Spline spell-age model","full_brier",0.000149002557329434,1.50492174529864e-05,0.000119506091121581,0.000178499023537287,0.71
"unequal",500,8,0.8,"Spline spell-age model","departure_logloss",0.000288107034033243,2.87142904355943e-05,0.000231827024779478,0.000344387043287008,0.743333333333333
"unequal",500,8,0.8,"Spline spell-age model","departure_brier",0.000113607562520149,1.15131640199398e-05,9.10417610410665e-05,0.000136173363999231,0.733333333333333
"unequal",500,8,0.8,"Spline spell-age model","full_logloss",0.000288107034033234,2.87142904355943e-05,0.000231827024779469,0.000344387043286998,0.743333333333333
"unequal",500,8,0.8,"Spline spell-age model","full_brier",0.000145950023267518,1.47723949351105e-05,0.000116996129194702,0.000174903917340335,0.733333333333333
"common",100,12,0.8,"Spline spell-age model","departure_logloss",0.000966283686039239,0.000100581771672531,0.000769143413561078,0.0011634239585174,0.69
"common",100,12,0.8,"Spline spell-age model","departure_brier",0.000388649792764747,4.27235011778694e-05,0.000304911730456123,0.000472387855073371,0.703333333333333
"common",100,12,0.8,"Spline spell-age model","full_logloss",0.000966283686039241,0.000100581771672531,0.00076914341356108,0.0011634239585174,0.69
"common",100,12,0.8,"Spline spell-age model","full_brier",0.000497294028650103,5.44247261299763e-05,0.00039062156543535,0.000603966491864857,0.696666666666667
"unequal",100,12,0.8,"Spline spell-age model","departure_logloss",0.00138969070520069,0.000116134354809275,0.00116206736977452,0.00161731404062687,0.776666666666667
"unequal",100,12,0.8,"Spline spell-age model","departure_brier",0.000535186127366149,4.53806643661739e-05,0.000446240025208448,0.00062413222952385,0.773333333333333
"unequal",100,12,0.8,"Spline spell-age model","full_logloss",0.00138969070520069,0.000116134354809275,0.00116206736977451,0.00161731404062687,0.776666666666667
"unequal",100,12,0.8,"Spline spell-age model","full_brier",0.000688177863760663,5.91111112916931e-05,0.000572320085628944,0.000804035641892381,0.756666666666667
"common",184,12,0.8,"Spline spell-age model","departure_logloss",0.000446578446917708,4.91349380568319e-05,0.000350273968326317,0.000542882925509099,0.683333333333333
"common",184,12,0.8,"Spline spell-age model","departure_brier",0.000188417137581884,2.06061465910747e-05,0.000148029090263377,0.00022880518490039,0.683333333333333
"common",184,12,0.8,"Spline spell-age model","full_logloss",0.000446578446917708,4.91349380568317e-05,0.000350273968326318,0.000542882925509099,0.683333333333333
"common",184,12,0.8,"Spline spell-age model","full_brier",0.000242185823804104,2.65187854182961e-05,0.000190209004384243,0.000294162643223964,0.68
"unequal",184,12,0.8,"Spline spell-age model","departure_logloss",0.000720646477395127,5.60062504159325e-05,0.000610874226579899,0.000830418728210354,0.823333333333333
"unequal",184,12,0.8,"Spline spell-age model","departure_brier",0.000255055162762401,2.21031204087726e-05,0.000211733046761206,0.000298377278763595,0.8
"unequal",184,12,0.8,"Spline spell-age model","full_logloss",0.000720646477395118,5.60062504159327e-05,0.00061087422657989,0.000830418728210346,0.823333333333333
"unequal",184,12,0.8,"Spline spell-age model","full_brier",0.000330462323357281,2.85360691379506e-05,0.000274531627846898,0.000386393018867664,0.79
"common",300,12,0.8,"Spline spell-age model","departure_logloss",0.000272832592486384,2.73924384104958e-05,0.000219143413201812,0.000326521771770955,0.736666666666667
"common",300,12,0.8,"Spline spell-age model","departure_brier",0.000114278299454256,1.20599937688333e-05,9.06407116673424e-05,0.000137915887241169,0.696666666666667
"common",300,12,0.8,"Spline spell-age model","full_logloss",0.000272832592486386,2.73924384104954e-05,0.000219143413201815,0.000326521771770957,0.736666666666667
"common",300,12,0.8,"Spline spell-age model","full_brier",0.000143369307775949,1.5246874944837e-05,0.000113485432884068,0.000173253182667829,0.693333333333333
"unequal",300,12,0.8,"Spline spell-age model","departure_logloss",0.000455106838675245,3.53955620053512e-05,0.000385731537144757,0.000524482140205733,0.8
"unequal",300,12,0.8,"Spline spell-age model","departure_brier",0.000170852159630198,1.34166652467696e-05,0.00014455549574653,0.000197148823513867,0.793333333333333
"unequal",300,12,0.8,"Spline spell-age model","full_logloss",0.00045510683867526,3.53955620053513e-05,0.000385731537144772,0.000524482140205749,0.8
"unequal",300,12,0.8,"Spline spell-age model","full_brier",0.000220622982864519,1.72211644439815e-05,0.000186869500554315,0.000254376465174723,0.79
"common",500,12,0.8,"Spline spell-age model","departure_logloss",0.00018553870025852,1.50767271093854e-05,0.000155988315124125,0.000215089085392916,0.77
"common",500,12,0.8,"Spline spell-age model","departure_brier",7.76294515450648e-05,6.46339070775597e-06,6.49612057578631e-05,9.02976973322665e-05,0.753333333333333
"common",500,12,0.8,"Spline spell-age model","full_logloss",0.000185538700258518,1.50767271093854e-05,0.000155988315124122,0.000215089085392913,0.77
"common",500,12,0.8,"Spline spell-age model","full_brier",9.73427434164535e-05,8.27906886094159e-06,8.1115768449008e-05,0.000113569718383899,0.753333333333333
"unequal",500,12,0.8,"Spline spell-age model","departure_logloss",0.000225086260236872,1.92579258384041e-05,0.0001873407255936,0.000262831794880144,0.753333333333333
"unequal",500,12,0.8,"Spline spell-age model","departure_brier",8.48041087226043e-05,7.36248326862509e-06,7.03736415160992e-05,9.92345759291095e-05,0.723333333333333
"unequal",500,12,0.8,"Spline spell-age model","full_logloss",0.000225086260236864,1.92579258384047e-05,0.000187340725593591,0.000262831794880137,0.753333333333333
"unequal",500,12,0.8,"Spline spell-age model","full_brier",0.000107218366893166,9.49196835103149e-06,8.86141089251438e-05,0.000125822624861187,0.726666666666667
"common",100,20,0.8,"Spline spell-age model","departure_logloss",0.000694006994609743,6.51207835892929e-05,0.000566370258774729,0.000821643730444757,0.766666666666667
"common",100,20,0.8,"Spline spell-age model","departure_brier",0.000276030127226358,2.64795657276213e-05,0.00022413017840022,0.000327930076052496,0.766666666666667
"common",100,20,0.8,"Spline spell-age model","full_logloss",0.000694006994609746,6.51207835892927e-05,0.000566370258774732,0.00082164373044476,0.766666666666667
"common",100,20,0.8,"Spline spell-age model","full_brier",0.000355190664046866,3.40613747809886e-05,0.000288430369476129,0.000421950958617604,0.766666666666667
"unequal",100,20,0.8,"Spline spell-age model","departure_logloss",0.000738984211768856,6.52034191726674e-05,0.000611185510190428,0.000866782913347284,0.78
"unequal",100,20,0.8,"Spline spell-age model","departure_brier",0.000269029916657222,2.54864717645899e-05,0.000219076431998626,0.000318983401315818,0.73
"unequal",100,20,0.8,"Spline spell-age model","full_logloss",0.000738984211768856,6.52034191726676e-05,0.000611185510190428,0.000866782913347285,0.78
"unequal",100,20,0.8,"Spline spell-age model","full_brier",0.00034195310226015,3.28951556617712e-05,0.000277478597163078,0.000406427607357222,0.746666666666667
"common",184,20,0.8,"Spline spell-age model","departure_logloss",0.000342588442949503,3.28393964529799e-05,0.000278223225901662,0.000406953659997343,0.753333333333333
"common",184,20,0.8,"Spline spell-age model","departure_brier",0.000140673058515007,1.36547435059127e-05,0.000113909761243418,0.000167436355786596,0.76
"common",184,20,0.8,"Spline spell-age model","full_logloss",0.000342588442949509,3.28393964529803e-05,0.000278223225901668,0.00040695365999735,0.753333333333333
"common",184,20,0.8,"Spline spell-age model","full_brier",0.000181311538839355,1.76151052868818e-05,0.000146785932477067,0.000215837145201643,0.77
"unequal",184,20,0.8,"Spline spell-age model","departure_logloss",0.00040418406665827,3.30038772397332e-05,0.000339496467268393,0.000468871666048148,0.783333333333333
"unequal",184,20,0.8,"Spline spell-age model","departure_brier",0.000153026902442792,1.28891582172054e-05,0.000127764152337069,0.000178289652548514,0.766666666666667
"unequal",184,20,0.8,"Spline spell-age model","full_logloss",0.000404184066658269,3.30038772397327e-05,0.000339496467268393,0.000468871666048146,0.783333333333333
"unequal",184,20,0.8,"Spline spell-age model","full_brier",0.000197578287672704,1.65578279740094e-05,0.000165124944843646,0.000230031630501763,0.773333333333333
